Temperature,Max_Temp,Windspeed,Cloud_Cover,Precipitation,Humidity,Flood
83.87111849756732,92.13149998030711,10.832130813874574,46.25435862380896,19.666033519259436,83.91236423719005,0
85.33764102343962,94.87822703869509,14.081975787515953,36.72474989654768,27.227766232733774,50.43782235420032,0
77.87625906893271,105.71135179305932,6.0735388026426635,26.775067350024546,7.993988168322069,61.67296353854871,0
82.27808637737408,103.63771585050355,0.941463532537524,57.33544967075267,34.562333189299466,78.23812939228144,0
85.55461294854933,97.18161834837016,10.551548634261085,58.570567913587354,8.378326965225325,44.24179649106197,0
79.24503211288848,95.190017390841,15.401533544532562,87.27269683223257,15.515424105227376,61.692411265777395,0
86.87849009172837,95.60015663359131,13.716839058818312,37.69909571568512,25.167256530307704,72.08796797687154,0
81.99680655040598,98.06758986365209,10.628978245823877,50.47930189347199,39.822028076173865,99.77346958267832,0
83.54153125103362,89.88603717400797,8.525091443103857,84.67245911149527,36.97346166193636,68.47201375734645,1
81.99146693885301,93.71311731288327,12.421367789911931,85.88988885991787,32.276717820526116,88.96340542685942,1
94.26139092254469,86.65707963061206,7.079361400886594,50.768886078301456,7.788663029008508,65.92403710399707,0
84.93251387631032,96.99611561302639,11.429073308068658,56.729921862934475,27.352267280778886,87.78344335718253,0
79.71144535522049,98.2359796985137,11.51641047749988,44.262871267942636,4.3723250899942725,75.7248880972065,0
89.11272456051594,92.58406768850313,13.18062972249664,94.60439027354496,18.86815883983254,93.1957264901439,0
78.89578175014489,102.86993381645016,18.278980116733234,29.491501259326427,20.67582651449796,64.6565531410066,0
86.04431797502377,88.8711716849883,11.177247901536301,94.6999538401176,1.9905719722876913,76.25826518928874,0
75.20164938060113,87.6781255989509,8.473109122877503,74.70931614682746,13.699404973498591,77.80112083712964,0
78.35906975550785,96.12225909279987,9.923277063424017,62.5257722149385,47.78247336332447,65.0429765080284,0
85.98430617934562,100.23549151306077,4.692772285332645,22.61272486275967,47.681630391484475,48.65872262124889,0
88.69233289997705,103.41963845728934,7.915860606732825,58.047695345760665,17.616352712626966,45.61356441474013,0
85.85684140594985,92.7055786856553,8.772152685660688,52.61984840021859,2.155005447416203,41.00029303597799,0
84.4217585880588,100.39340416715648,8.427734806196222,32.897504958009804,8.954746966409077,92.41205585471288,0
83.49448152205356,94.80745765249647,10.457064616101166,72.51276828005255,19.610889671677008,54.18849473432167,0
77.60739004816287,94.1368635002959,7.5327402028533985,97.69207258946287,47.38898489846149,52.69040495690608,1
81.40077895802645,99.41829968743336,13.363092001973413,64.97510488516201,7.059953176859246,84.16212402556394,0
82.69680614520107,98.2616143920671,10.000621194754592,77.18026211551566,38.175792183410614,59.20096678524351,1
90.28561113109458,87.11803921507875,9.972099036584156,25.476036205281343,5.434126968734604,70.3626815447102,0
86.71809144784231,102.38270174862947,9.016315850461247,53.41335966535958,49.06287886956384,49.750663917847376,0
76.18479922318633,101.90045677073726,10.465572051576938,29.30867881315967,19.080824955456748,97.58474328771815,0
86.62041984697397,91.87218649245236,12.475294794002904,69.02366684292083,38.7617269449528,91.09488400103425,0
83.07458859791842,96.97901766718705,7.3986093528672985,95.07857265713237,17.129554140556593,91.8273773779002,0
81.6153899984702,97.4701509314137,8.02565053277423,72.94221859773108,31.383443857940435,64.40642491432031,1
88.05838144420434,96.30336882911953,9.088821913670007,26.144243865153722,9.600804237001837,85.74167282243036,0
90.15499761247976,92.2484742307729,5.962387229580355,48.37329639880663,7.301050964848127,48.63256932338681,0
89.65640059558099,91.64188316030975,7.542226420835506,64.05307035526812,46.903206978406565,40.517140155506816,0
80.80391238388681,94.87222964504278,8.571337379366023,52.256620490660175,45.88236389522167,41.19837595468169,0
83.45393812074393,100.86364509629682,12.623167542138184,86.69152083801379,44.37344701064412,75.19610424427363,1
86.65631715701782,97.71800077297216,10.787683987005774,85.17368037679914,31.271672508329672,67.32369431487645,1
89.8777256356118,93.14692833956947,10.580769734102633,68.94648160825771,40.413410560813915,71.08092093451118,0
82.60412881077355,98.85849355324173,12.552693886503917,49.87663561061642,3.4518468455687454,40.44778842503317,0
84.07170511668092,80.75728689684962,9.58788463480181,40.42690990105953,16.73945209453396,65.36119717944554,0
79.46832512996986,100.74382850186052,11.171394549786669,28.469945457050343,15.68515623785781,83.08408967205165,0
79.01896687959665,86.3014311061095,9.690334741202511,48.39181467892432,31.78226609763066,66.56162211804616,0
89.06262911197099,93.18779529298433,10.796087048198885,53.053801376617564,17.797888673532025,83.93315237873333,0
91.78120014285412,89.40165052686928,8.251724027165254,74.06583400832588,7.42533908218404,53.98113786381009,0
84.63994939209833,88.52659262139547,2.6835485251707123,72.65278594380588,29.823353770677187,88.78852026890353,1
90.01766448946012,100.8041339368926,9.597162513441088,25.608651171300558,40.719196033454075,75.30587442720713,0
86.80818012523817,92.66149399344054,14.26824440829982,51.620745234492624,19.10617472299866,52.645785965794374,0
81.77440122697438,96.73251940865357,12.778646206724776,34.54230937738895,6.613435754924085,54.20322855122998,0
86.80697802754207,94.76539710560408,12.896192453773512,32.54501642534446,9.834409865641152,77.68182787417223,0
92.69018283232984,97.3852041361156,13.708392165418655,86.18417197897968,11.8741652584692,89.7963755927466,0
84.82086980445024,95.38410945530127,10.265972772884313,23.353217337300602,14.994879649726812,64.93766692174931,0
92.82321827907003,88.58503887905715,10.591947122216787,53.534630072169705,32.139753525315456,55.49802574765553,0
71.90127447955128,99.9813340972357,8.147044313696949,33.45629246132145,30.04727422688595,92.02069641463603,0
89.10951252187611,92.53121708419344,9.051781431918851,90.34641725427792,34.80399307835196,80.1560975050501,1
85.43523534119086,87.21709050670124,11.847313449313425,64.56324106200282,18.125099226575657,66.8851292369846,0
83.50496324767066,92.85942419517043,13.611653311506448,38.51045091014784,41.199882593998915,69.27401171675811,0
85.45880388267751,102.50379895317155,9.581661172957002,60.19418297331011,10.204383057788014,52.255388076183785,0
75.06215542699553,99.25110871056746,8.649432205445766,78.51890877624926,23.452037375907697,77.60815780389063,0
83.90164056081244,93.2567393279607,10.001583876569791,96.6494407135547,40.046936077071514,61.52455063257332,1
86.78556285755873,93.25371147840785,11.803620246787345,37.63568033963352,9.007932386630962,99.73871060046096,0
92.38947022370758,93.39182474391309,5.668435551599375,90.89454177034762,5.493155687039147,68.81101091571327,0
82.40864890863176,105.3837399178042,3.1114571405882856,94.74432913339922,44.18419838439949,69.15313637137679,1
80.95753198553406,96.90967726115777,8.34838945152525,93.3136435625653,17.146483137959795,73.95110724464031,0
82.49121478207732,97.15020823595535,6.337862722257524,70.83314854895278,34.1935062454516,95.00536018712481,1
89.57701058851038,100.15141727015921,8.475579407058067,70.38565235477662,1.267430213196924,88.04908599158502,0
86.64375554829843,96.19394579513256,9.556659043547585,52.25685065470582,34.50234442047248,67.06780418787048,0
82.3511989811648,93.70478927089648,8.640254772930959,80.19183058430303,15.805065577348525,83.12195595836775,0
87.56633716556678,94.0182507545751,14.357402603412236,62.50352146807455,2.787042679372087,75.1741299268457,0
85.4853877467402,94.64199370292968,10.98023429380696,74.19504569826356,30.49063807740585,69.54202292207493,1
89.84322495266444,94.81388881745079,10.901423078832485,54.27663230790364,12.040190803658662,51.53894636706103,0
81.48973453061323,98.6381477181849,11.866621432130206,78.51971712345113,19.340362102594,67.83617580729346,0
83.36168926701116,95.2597294290365,6.583500646657693,85.95772140836392,4.029040614325679,54.74911522135448,0
83.0394592343392,98.66320038607789,13.117335362260807,31.71490052822529,7.358162554747266,94.89052899109927,0
77.68242525933941,94.59641709945708,9.77270714039362,86.63437724593824,14.898861774792188,60.12440880978082,0
86.48060138532288,95.39317595158045,12.011441851723639,63.22372254322458,4.487975028007857,97.13584087200233,0
86.30527636089944,85.00899657733946,6.784428300879534,87.57327272721794,45.54131323431576,71.98331740568267,1
85.02556728321231,99.5816383735124,5.338723701951807,54.50413650728117,0.3023521591989209,77.89266272056962,0
83.82706433312427,96.73244237948997,12.453668974075086,50.3232388306428,24.19301094321557,72.57642666935966,0
77.92314628974793,99.99005054929826,11.12922857829255,93.2048586013778,6.1623729066275725,47.76283701800205,0
82.89677338617321,80.51872310903155,7.293845336927468,40.0935414038721,15.383954473897427,62.54927314047646,0
83.28642741736616,105.44187352390364,7.391010756175917,87.53698602289145,46.30297799091328,45.94876673665743,1
80.9886136538919,94.30205185922414,13.376304353244308,58.72164580075233,8.084727663699343,77.3772426510029,0
84.19357144166996,100.54091408368758,6.431764321398017,61.12763540410078,48.29161598591663,66.81245171202633,0
87.02025428407269,89.80047036437234,14.92801885976789,44.67746251915872,10.289718849471086,86.6790982942562,0
94.43092950605265,98.06386952531285,7.298137796056394,65.84337604952125,37.078305423341476,53.22822885996219,0
85.8728890641592,89.73292218413172,11.91517577682515,46.0168957020969,27.333863244865586,49.873963505760095,0
86.28775195361382,91.88115519652098,9.014144572753047,23.141553139332185,44.22393637983796,64.37993385782607,0
84.62777042116916,104.57015676933393,11.80956229324703,41.75988842754848,27.699662775156547,95.59512299310288,0
75.4061439235048,94.04658799618326,8.367657993657422,20.510323472527254,26.727960957815434,82.6253089007447,0
84.86743062275391,96.08716436589862,9.511621281783118,98.26838296454854,9.772900018419994,65.13541748757513,0
85.30115104970513,99.35033865344377,10.122757526187163,97.2597767855798,8.311468102582936,71.03633018525863,0
97.31621056242643,97.47840943986303,6.993437632655581,51.6124237977844,45.82445755577571,45.0527806706259,0
84.03819517609439,95.75209452571788,12.222473036260379,78.26966834717169,16.391909942501705,99.0745537825668,0
86.50773671166806,96.82480501233113,8.460359300585244,47.664487872834,18.604112748144797,79.98443828169513,0
84.82644115147379,107.01707792619138,9.314200253979944,73.68745256687808,37.99118292141942,57.12424410780535,1
79.15660981190234,94.71190601483207,7.016951876174463,84.43440344367832,16.941174121140367,75.14850365291466,0
90.7141140725751,96.00549523357483,2.3129990236140685,95.74049957537926,47.60312233195014,46.56894196413964,1
88.75966516343387,100.25327198003806,9.426916712199493,52.01698206797376,36.89638844994001,97.95020012845501,0
88.95515973521523,100.52762966478991,17.237846264838748,82.66383863648382,29.871462128671,50.48709927300196,1
80.4530627260263,100.9351515278019,12.35381286369407,41.274276050569505,44.04475802723763,78.88181908331285,0
92.0139715546805,98.19365111014592,9.942218860796816,99.22658430349186,2.480295417474138,54.72726775233583,0
77.9907446860386,89.28497543634758,9.211327512375197,22.06156790114809,12.853134609460437,83.05368295891215,0
87.93428546900135,103.16715766150548,10.067397678436139,68.28230452008967,23.251816711045496,86.60928203441686,0
95.95227812904989,89.26827303490656,11.64135734552563,72.76047853210616,11.34892697357605,80.40518373468595,0
80.04731837434656,96.51317732619516,6.457561554073465,75.04364456593031,37.195259365107596,76.86996761531155,1
82.16851135198614,91.22862074990321,13.342965084006616,29.631006303127123,45.96040155268626,93.5481456371207,0
85.4982568254382,94.67930826703504,12.146143946323733,95.08238267785043,21.18850599654617,44.717602659385484,0
82.48262172941901,96.6438120515174,12.154557177123802,34.494662324006626,17.10663000559475,59.85488594681171,0
77.24668284466934,96.60678607725137,11.315427216429182,69.82027225918728,48.07753660687831,54.897248777850756,0
85.34281487403014,97.10960377117642,10.05884997308197,37.814086329846795,22.242621641377042,99.28083772392529,0
79.68848143136948,103.06855634529323,12.01858370790046,44.57731336170167,24.45242002246416,63.363386780012405,0
87.36796215317591,97.2676715075699,11.775442401224135,63.71668333824995,17.582493617095267,83.95676195442392,0
80.40287882883098,93.77921682354676,8.937877867176928,53.37547348516612,45.477423650606916,81.08350983286027,0
92.7496720250877,99.82043584144179,8.279194681309297,32.818048078120505,28.447774164092536,52.724874248642664,0
81.08373353831881,100.9473524446232,10.30556888578596,33.674912193667865,38.10872935908223,54.339860812693075,0
83.38969241897162,88.86196092431504,14.647060454485562,53.451583053023974,40.590335917544316,56.87707381318205,0
89.06758608684835,97.98700034924929,6.282678773038297,80.58263826204006,17.09245209586291,64.66763669556275,0
78.84567841783023,98.5058637115545,5.59742420274268,91.83717174782308,21.684716566019002,54.05950393903161,0
86.13729967302065,93.51218248320004,10.49428252370955,26.73021298075063,42.423588720313234,41.179088964810866,0
91.53571377141213,101.8785340665581,10.152663105568054,51.44831260475208,18.16276758379051,92.76358340843173,0
76.96258382719387,94.24972206483737,10.520024993111225,28.01964509783013,39.696756672592564,97.93658988285304,0
85.92316929266153,95.6278822673577,10.7318595937255,21.32739845060783,47.04961612872186,60.494223221894075,0
86.29941397124212,94.13464087858065,9.330393236095585,72.93749461151653,31.16051865340035,60.31041276552837,1
88.90911435888655,95.07789523790734,14.469590315806247,68.19595535732702,37.08136437259444,40.42550876646226,0
78.81524644560959,89.518624565524,5.197288064570453,33.0415291051909,40.254865602056746,80.81504129982244,0
78.39771693457863,87.79974558702853,7.514508925659262,38.70502664744513,42.25198244483212,89.52639374491773,0
87.60970782808448,102.97252531612486,9.690235719552858,21.89662029156147,19.752666892839798,48.796498021600186,0
86.48492336616593,90.76519325840836,5.070433566537498,86.7957764555523,2.5631729587999086,49.57998096202904,0
86.25246425172938,90.04303825271846,9.472436786703787,97.97524768388412,20.093813561836978,87.40499499828627,0
86.73224104748488,84.23304943198143,14.984410497184054,30.836762943575266,33.68781148920449,76.97744490124867,0
81.59987639210755,91.8051912615525,10.062659464887885,38.51801710122385,22.51751928903964,42.69163345766302,0
86.16126848580502,88.3845510329625,10.69210271715605,89.47276191575472,37.448157543019924,77.3528194277369,1
86.46536236649341,103.21007580068185,6.219505704482259,94.11710383649479,17.849121473433193,58.53506337062596,0
81.42824290986816,100.04908544671318,8.150915775881568,53.57019062454483,31.737207055201477,62.123509328250755,0
94.32887255572378,91.55924827411138,8.874410859028188,24.049797781525932,9.320990242698729,86.1838850978128,0
87.36916460455893,106.26217902672154,9.046854709731297,23.151346695425552,37.46847183224784,88.65611156035663,0
79.04348251398676,99.90882743495797,13.844931385011307,65.91598928552084,27.284798440651294,64.02139761038984,0
88.28276804316914,93.37584308245688,11.673073182175374,51.431608711454324,10.20321942733003,96.82917616038128,0
80.1265916488634,82.50297142563214,6.6656261291889045,22.29219420621236,14.595558674890363,64.38776307712433,0
88.93542301871226,106.45471286295371,10.739514335296015,66.66019138500454,37.43043542909162,86.3101621138066,0
90.79297789503703,88.05213766618202,11.494665245490356,20.904202927121798,24.130061783076034,69.03263587385554,0
80.89658840824144,86.77300626521554,13.4204471155638,82.98975665194183,10.80157201965361,93.85193959132505,0
89.8168806462216,100.1128521600482,14.74162205970512,44.51462581626973,48.36355951851488,94.46567461901071,0
87.06390463468249,107.19876203169636,6.954717424516394,23.220640240738568,35.75625099084439,45.24500847226503,0
89.11030079997245,101.9213640925526,7.5674274663689856,67.06817767865226,47.85674162698981,96.18959987861354,0
94.48396491326974,97.8195456002618,6.227266423256151,51.81475315464438,21.35525226801716,89.53209049122495,0
83.77305941998564,97.97377170832642,9.297940422679055,97.90403306857196,23.755017034586025,87.47864285876001,0
81.23131917821256,99.26707779390154,11.399075123339003,63.53589300029618,44.89776080925096,52.05468038113135,0
80.55242785187238,98.79464294893383,12.962003549767307,42.019134482960666,26.252467012269232,88.30715252527989,0
80.92094857517282,96.40595711984687,9.772146929072433,76.75510917071799,35.36394559528336,91.00796408110222,1
84.61449145292949,95.52100551975938,9.040457430235469,41.719360203416905,12.608643874776499,57.34902006724906,0
86.70575987408321,94.6870343605024,10.455273976746222,92.3394633126052,22.336323435132027,97.13560470173942,0
86.38345399665009,91.23017705566662,7.494571295109931,49.97775764059011,6.172493290517755,42.99160878394986,0
89.13591624518011,93.59662461566613,16.26861616508432,63.98948502209642,10.299001793848085,48.99455519482838,0
85.06500945938953,86.53521592902307,5.177016918645824,24.045848305938307,0.04717076338155435,72.25486828309086,0
92.26767038578659,94.50830186602624,10.554221736687174,54.08969903617846,1.9632525824330116,74.54754826733858,0
83.67671583381022,90.05704446424541,16.070818657688918,86.5890831728796,48.86419115884647,78.70900499805421,1
98.6008458329481,89.48205341392115,10.020399533679994,84.45190442906735,12.117684756838115,41.01814775892799,0
88.12833673882503,95.8994707557674,9.429882894995517,37.9454847082821,33.165535475200095,97.62200647732782,0
80.71421221791859,101.96001143172299,8.927663731568718,38.086325680845015,41.95498493998058,42.675285564048636,0
79.64553750969444,99.59158303001156,9.458824954712776,85.38442497705894,27.533022961828213,48.583717163404145,1
87.41236207621593,87.14749698188412,14.118545424029591,94.43187361354605,7.65722500419781,40.84087105156342,0
83.88268607337075,90.05185931714831,3.3644142660114795,27.628873701840284,36.40582186680832,74.01150599764568,0
88.57000247046047,99.70385593994108,14.600301103888977,56.00469115409802,30.012570504979152,95.93601303525833,0
87.36618812286773,90.08756303230845,5.728128542649564,46.996342317138314,36.562529467368755,79.95682996482785,0
84.63585543671563,93.87683425001488,9.200043012296756,89.65507643659515,38.48733114285436,89.35944810882563,1
80.76603140965797,97.75026049512276,8.712266739104015,26.6819931744015,48.770518384237256,40.7968722075148,0
77.42576387657067,90.15827772568183,11.76565980931216,36.89007540464299,28.6781640013355,72.52091790878356,0
82.76742523966489,95.5268775307298,5.205626944348757,80.19746700691954,17.082055634530093,67.57377865033132,0
89.28199397161737,88.32987252540897,11.386517998245829,24.103507918497247,32.42322784501185,69.93807665324758,0
86.07046872065102,91.99316178024394,16.072928869860558,59.40283045714314,3.4220354621313067,44.332791120111274,0
78.77130610644006,96.59890967071269,5.910477986221569,55.3685627743776,44.86986591607931,81.06612166415844,0
85.86590462925591,87.03503133234166,10.569118502831188,46.752094319099896,5.969050566909839,70.19322489151807,0
86.92658689864419,97.20237368980199,8.014053466610173,51.565785225513906,16.392141894290912,85.90893099167585,0
80.58071281899433,94.9018110053666,11.277661618579106,62.39524695441864,40.787269031306046,69.11743804370292,0
85.76862552972764,97.76244977208574,10.057443332247257,32.90938867107065,29.865618916535592,48.96289817358593,0
85.29104359223,96.11957067032331,8.075539272867072,65.75967026268742,19.681776013872103,78.89541724466932,0
79.28514851084688,101.82070214986922,11.463616854613221,84.4345863439989,23.67178296875107,50.34318172630997,0
86.78893680174141,95.62612251323954,15.413044329360229,80.81287438321272,42.72736966010902,92.3436738012889,1
87.80392263184117,92.85297229437373,9.427288624818104,32.311992375501895,17.00021930299461,76.78697434415449,0
90.41525621587638,95.61148751516141,12.159273826444545,31.939957579317912,43.482484240608564,49.43223301341725,0
90.26901026017451,97.71649014518194,6.120181126386509,41.453949419593066,4.406721548834574,97.74028344887242,0
78.11165316021454,95.24430035162852,7.130690869545974,48.88597810728298,38.83992186043154,71.10192780011924,0
80.31087480042439,95.20295845601942,11.417218833641133,52.67644651267861,42.377381652736815,44.3739071122993,0
87.5751763360433,91.49004156096622,14.452348085607895,74.37577734666762,9.090882641866937,77.60997426490403,0
87.56892975456104,91.68549541224526,11.06684004635698,24.534434573266832,21.51732661861002,55.19193442076862,0
87.57523843153024,87.98697364100153,9.060825908430537,22.77381633808531,8.27498873318278,88.22160711263814,0
104.26365745327361,103.74788371593469,9.997874216270063,51.35284503551272,35.330206449710886,89.06932441397143,0
87.85445255346583,88.78068382304357,6.248776798090848,75.77309537103844,26.767388403082837,98.73684135127971,1
90.677828200903,91.53547401102047,11.8135459790661,35.47482743651861,31.76616733541605,70.11217186147022,0
89.770008817466,91.40796367215401,12.646999186970227,71.32035850050013,9.824348347810558,67.29741278366423,0
88.256956256529,99.47462188472221,8.643729001500759,40.786251035223955,10.587293102620976,85.20853632678885,0
83.42365377679828,93.52525160853986,8.589873556721496,90.8868887050813,2.074866275495318,47.948239380515595,0
88.79484610246634,101.23871036336867,10.797634688956146,91.65519554132932,16.103376759786485,72.81493082758746,0
81.13587392731215,91.63254687878066,8.689840791878213,43.78297634250612,27.987233066683746,72.77485600785106,0
83.81590696629996,96.39497081111901,9.801602156122533,38.39950031705924,42.89674569986644,45.36838736862323,0
82.57318226085448,90.82326473370121,16.299165367499548,52.9043177652985,33.346372372934034,65.07904513041481,0
85.40937069693162,105.72574563886694,9.25892289776201,39.242526814411896,21.76981616998757,91.19708791403212,0
96.57329283336755,89.06200790485244,8.924979543936333,73.79070746333629,47.65600571970689,91.36921731967962,1
75.66367403704126,96.54910355113513,8.057374583094523,86.08517476386284,35.96226002879159,45.95425989518086,1
88.43130095187257,98.16888440466049,12.23257591449981,73.84737047289735,46.5082601431275,45.44325296486985,1
76.93642064405174,97.0689954872575,9.45632748034569,85.94803577994796,26.379398663608285,55.761728620116116,1
82.64034067105283,94.07356170561145,8.051880885035722,51.75937297659793,12.94521373965698,92.48596375323962,0
90.44475298483682,94.35089650133287,13.963912096819037,32.50535765670887,2.6413343182360993,47.734155104409936,0
85.32140009547732,95.21905735989554,14.258809013540912,79.03607579180738,36.30424257419252,83.19980815764677,1
79.61127611035347,94.26498999185756,8.198729302783885,48.83796041132431,6.065149900276706,46.06993717678619,0
81.42348145370016,99.81939558397455,4.4003801459181515,73.7016660183306,15.138756413598358,77.38827122486953,0
88.39798874467338,106.05261500795676,13.022541069510766,41.65151535854125,26.62354539419487,61.36403794714869,0
81.34816684141431,92.21254107496082,7.946110522719988,26.49837078453381,28.220829388987383,87.33483777795202,0
86.08229294790988,88.15098510210461,12.371876797488305,99.40654363902107,30.0291598493568,54.021426929521816,1
85.22785919951907,94.55858975824373,4.089688546864494,32.49612063444794,8.312766517485032,78.35210976339759,0
81.74199826197092,107.8985466882716,12.677792014897928,99.07367951707849,18.98687024108244,54.1409520745531,0
95.71972044662662,90.98162716015135,6.366484212157657,98.18239460531578,30.859711355848336,82.81961698672923,1
88.16959511159006,103.19558402722033,12.192292357199573,83.50544831264317,48.490943231689236,92.42068207364493,1
74.87428706671196,103.3885040703822,10.042819203509302,72.7538369665598,36.381556884984434,47.6081079476056,1
85.93227157384713,92.23205879146003,7.138181741810065,66.22456402008677,46.130187854697894,91.99574131573021,0
81.69106767615806,97.84491539592638,8.778891061219658,89.28812363022678,38.11060291570885,75.61451526485789,1
89.26216667398111,103.14198311564269,12.058955370870102,43.15516172955903,29.585848444620023,47.62662945202144,0
81.0373963078365,93.10436129506256,10.317683359345702,57.41449699879016,9.601168456817227,65.65251132158272,0
84.4263177926655,93.98209819948819,11.753238941417452,69.55119754932015,33.334282594625655,49.65161760910587,0
87.52493639490228,92.09159543025677,15.929321753546457,52.895238069559284,31.168978297995352,82.02087333199417,0
89.32877597085061,89.92621634653567,5.307275164866846,54.19891632722144,30.123458522863324,85.53208806507698,0
78.99851796472112,91.75361227466996,14.85163772490587,46.422773400166754,24.489293399412038,46.34779121636794,0
83.32749382079525,88.88029866618872,10.313067812569638,65.13854533476288,26.43283019946378,70.36839116167866,0
82.62527344419522,95.17041734129613,7.303647855030615,88.04596224120928,16.722126355905203,88.87750336155503,0
81.73335383713145,91.15013384470679,6.009059122783031,36.12227024050503,25.965634632115158,96.16978249305978,0
93.82727120140548,96.16892955895374,9.4326388276689,94.75464310027532,9.877795283923913,70.8110720045062,0
87.02490855480478,87.22052176898187,12.764950335773378,75.12701229985836,40.25871986801884,97.01675341668442,1
78.69558022832477,96.65440116107229,9.617352638867397,85.86185701440242,9.288847734935391,72.14133822736179,0
89.58930973527389,99.16764480804463,14.533464790742043,64.49525541040093,4.248314494473321,63.65142967599448,0
95.61078098506317,85.03132178714273,5.646472929845324,82.36133611392508,21.81230131785787,90.89218771317373,0
90.16232630275573,96.87028284923787,9.963733156461837,21.296031787157375,32.915371975303096,69.57896262748534,0
77.40315017022994,101.13834496236646,6.242819666760643,85.47043398236282,21.885841246677067,68.31415063387138,0
82.57882963566874,88.95179490654397,11.090895647874904,23.211108726829323,13.83770659756543,69.4187493645897,0
91.33455574593312,103.36286193418852,12.6606621702919,91.193070109029,27.908559194522038,90.80710011218471,1
81.4616526719061,97.09509504683022,8.73771461895684,99.35701977909146,17.350116770609997,89.91649250128313,0
87.21909714073114,91.47494072120796,2.1873584301185973,43.525396974142225,46.64338450633166,64.21119954641267,0
88.87317026714669,94.72115461171147,10.596844440389484,36.82548450286349,46.1322569801786,59.9979915922315,0
80.36534764210958,97.7916345626086,11.310215655200528,81.22906910864326,25.118590998604773,69.51568144234776,1
84.702373219691,95.38002695706206,11.212884264885092,40.242107273620256,16.394199700912925,74.36635058422654,0
68.79366329965464,97.69377996223184,13.707346575466463,89.24499065377628,36.85662069783196,54.30023263767982,1
79.87806179332856,90.39663203460317,6.786838961052854,28.227407372598137,1.835647174153332,87.63730508293543,0
83.7371592430342,95.8468041201804,12.040648316351348,30.076415710348662,23.738450302182564,69.18896594394538,0
78.76108409017576,87.9314275154751,13.577522537433925,98.33212440804925,16.816169713516675,60.042732905197575,0
93.16205651965818,94.4438696932565,4.6642372479804495,73.90711186160037,46.02679425512773,46.409259577839435,1
77.84929311019684,90.48046179267605,10.958955477756932,87.75097795431623,0.6001513636341271,54.33070962421642,0
82.79977756651508,91.32235028705117,8.487460506976985,45.94635018812144,27.640743785917454,96.95687030535902,0
85.65370288643045,101.18046587605218,9.755431980695063,74.11869996164836,37.0331790533313,58.30598120917159,1
92.20636644533057,100.45655060297135,11.043029450615009,67.53934618468777,24.250899376202064,50.13155736202212,0
77.82068924410281,98.04569060453588,8.538314307659343,68.25200960983577,4.270151508136083,67.6403674992996,0
90.8158187607748,89.5384361766371,7.972875762515164,74.60259676301773,48.62306950139511,58.42526460161492,1
85.05116530509794,93.41795775152599,10.102457252464074,66.02873385032788,25.900521568804898,42.10955501627165,0
80.09245674476024,101.06548849989592,6.738262183411592,54.324989544213274,30.70931221595057,59.38871303676504,0
87.31051737131635,95.70858456819953,6.742524613344443,42.07381555044375,11.830489135375366,72.64651743636811,0
85.99529847786735,106.59664769990847,12.03811984886951,81.48650647305615,24.17490425534019,73.10274232119801,0
81.99891561420603,96.96658919697185,6.553617894524032,38.101794400254896,21.457474597916093,61.39353527061332,0
